Year,Region,Race or Ethnicity,Sex,Age Group,Firearm Deaths,Alcohol-Related Deaths,Suicide Deaths
2018,ROS,Other Non Hispanic,F,10-19,0,0,2
2018,ROS,Other Non Hispanic,M,10-19,0,0,0
2018,ROS,Other Non Hispanic,F,20-24,0,0,2
2018,ROS,Other Non Hispanic,M,20-24,0,1,2
2018,ROS,Other Non Hispanic,F,25-34,0,0,0
2018,ROS,Other Non Hispanic,M,25-34,0,5,4
2018,ROS,Other Non Hispanic,F,35-44,0,2,0
2018,ROS,Other Non Hispanic,M,35-44,0,4,3
2018,ROS,Other Non Hispanic,F,45-54,0,6,2
2018,ROS,Other Non Hispanic,M,45-54,2,8,5
2018,ROS,Other Non Hispanic,F,55-64,0,4,0
2018,ROS,Other Non Hispanic,M,55-64,0,13,0
2018,ROS,Other Non Hispanic,F,65-74,0,3,1
2018,ROS,Other Non Hispanic,M,65-74,0,4,3
2018,ROS,Other Non Hispanic,F,75-84,0,5,0
2018,ROS,Other Non Hispanic,M,75-84,0,3,0
2018,ROS,Other Non Hispanic,F,85+,0,3,0
2018,ROS,Other Non Hispanic,M,85+,0,2,1
2018,ROS,Other Non Hispanic,F,<1,0,0,0
2018,ROS,Other Non Hispanic,M,<1,0,1,0
2018,ROS,Other Non Hispanic,F,Total,0,23,7
2018,ROS,Other Non Hispanic,M,Total,2,41,18
2018,ROS,White Non Hispanic,F,1-9,0,0,0
2018,ROS,White Non Hispanic,M,1-9,0,0,0
2018,ROS,White Non Hispanic,F,10-19,2,1,11
2018,ROS,White Non Hispanic,M,10-19,21,1,42
2018,ROS,White Non Hispanic,F,20-24,4,6,8
2018,ROS,White Non Hispanic,M,20-24,29,11,53
2018,ROS,White Non Hispanic,F,25-34,9,28,30
2018,ROS,White Non Hispanic,M,25-34,41,79,111
2018,ROS,White Non Hispanic,F,35-44,7,48,36
2018,ROS,White Non Hispanic,M,35-44,32,123,100
2018,ROS,White Non Hispanic,F,45-54,10,123,53
2018,ROS,White Non Hispanic,M,45-54,60,333,152
2018,ROS,White Non Hispanic,F,55-64,9,224,45
2018,ROS,White Non Hispanic,M,55-64,68,583,167
2018,ROS,White Non Hispanic,F,65-74,5,203,16
2018,ROS,White Non Hispanic,M,65-74,56,426,98
2018,ROS,White Non Hispanic,F,75-84,3,109,10
2018,ROS,White Non Hispanic,M,75-84,45,185,56
2018,ROS,White Non Hispanic,F,85+,1,56,2
2018,ROS,White Non Hispanic,M,85+,14,72,24
2018,ROS,White Non Hispanic,F,<1,0,0,0
2018,ROS,White Non Hispanic,M,<1,0,0,0
2018,ROS,White Non Hispanic,F,Total,50,798,211
2018,ROS,White Non Hispanic,M,Total,366,1813,803
2019,NYC,Black Non Hispanic,F,1-9,0,0,0
2019,NYC,Black Non Hispanic,M,1-9,0,0,0
2019,NYC,Black Non Hispanic,F,10-19,1,0,3
2019,NYC,Black Non Hispanic,M,10-19,11,0,1
2019,NYC,Black Non Hispanic,F,20-24,1,1,3
2019,NYC,Black Non Hispanic,M,20-24,18,1,7
2019,NYC,Black Non Hispanic,F,25-34,0,5,4
2019,NYC,Black Non Hispanic,M,25-34,47,9,19
2019,NYC,Black Non Hispanic,F,35-44,2,15,3
2019,NYC,Black Non Hispanic,M,35-44,23,28,4
2019,NYC,Black Non Hispanic,F,45-54,1,36,3
2019,NYC,Black Non Hispanic,M,45-54,9,66,7
2019,NYC,Black Non Hispanic,F,55-64,0,50,2
2019,NYC,Black Non Hispanic,M,55-64,2,125,10
2019,NYC,Black Non Hispanic,F,65-74,0,40,1
2019,NYC,Black Non Hispanic,M,65-74,1,81,2
2019,NYC,Black Non Hispanic,F,75-84,0,10,0
2019,NYC,Black Non Hispanic,M,75-84,1,25,2
2019,NYC,Black Non Hispanic,F,85+,0,3,0
2019,NYC,Black Non Hispanic,M,85+,0,6,0
2019,NYC,Black Non Hispanic,F,<1,0,0,0
2019,NYC,Black Non Hispanic,M,<1,0,0,0
2019,NYC,Black Non Hispanic,F,Total,5,160,19
2019,NYC,Black Non Hispanic,M,Total,112,341,52
2019,NYC,Hispanic,F,1-9,0,0,1
2019,NYC,Hispanic,M,1-9,0,0,0
2019,NYC,Hispanic,F,10-19,0,0,2
2019,NYC,Hispanic,M,10-19,0,0,4
2019,NYC,Hispanic,F,20-24,0,0,4
2019,NYC,Hispanic,M,20-24,10,3,10
2019,NYC,Hispanic,F,25-34,0,5,4
2019,NYC,Hispanic,M,25-34,26,46,17
2019,NYC,Hispanic,F,35-44,0,18,3
2019,NYC,Hispanic,M,35-44,3,95,16
2019,NYC,Hispanic,F,45-54,0,24,3
2019,NYC,Hispanic,M,45-54,4,122,12
2019,NYC,Hispanic,F,55-64,1,33,3
2019,NYC,Hispanic,M,55-64,3,151,9
2019,NYC,Hispanic,F,65-74,0,45,4
2019,NYC,Hispanic,M,65-74,2,87,6
2019,NYC,Hispanic,F,75-84,0,21,0
2019,NYC,Hispanic,M,75-84,0,35,3
2019,NYC,Hispanic,F,85+,0,8,0
2019,NYC,Hispanic,M,85+,0,10,1
2019,NYC,Hispanic,F,<1,0,0,0
2019,NYC,Hispanic,M,<1,0,0,0
2019,NYC,Hispanic,F,Total,1,154,24
2019,NYC,Hispanic,M,Total,48,549,78
2019,NYC,Not Stated,F,1-9,0,0,0
2019,NYC,Not Stated,M,1-9,0,0,0
2019,NYC,Not Stated,F,10-19,0,1,2
2019,NYC,Not Stated,M,10-19,0,0,2
2019,NYC,Not Stated,F,20-24,0,0,0
2019,NYC,Not Stated,M,20-24,2,0,1
2019,NYC,Not Stated,F,25-34,0,0,1
2019,NYC,Not Stated,M,25-34,3,5,5
2019,NYC,Not Stated,F,35-44,0,1,2
2019,NYC,Not Stated,M,35-44,1,17,1
2019,NYC,Not Stated,F,45-54,0,1,3
2019,NYC,Not Stated,M,45-54,0,17,3
2019,NYC,Not Stated,F,55-64,0,4,1
2019,NYC,Not Stated,M,55-64,2,22,6
2019,NYC,Not Stated,F,65-74,0,3,1
2019,NYC,Not Stated,M,65-74,0,16,1
2019,NYC,Not Stated,F,75-84,0,2,0
2019,NYC,Not Stated,M,75-84,0,5,1
2019,NYC,Not Stated,F,85+,0,0,0
2019,NYC,Not Stated,M,85+,0,0,0
2019,NYC,Not Stated,F,<1,0,0,0
2019,NYC,Not Stated,M,<1,0,0,0
2019,NYC,Not Stated,F,Total,0,12,10
2019,NYC,Not Stated,M,Total,8,82,20
2019,NYC,Not Stated,F,Unknown,0,0,0
2019,NYC,Not Stated,M,Unknown,0,0,0
2019,NYC,Other Non Hispanic,F,1-9,0,0,0
2019,NYC,Other Non Hispanic,M,1-9,0,0,0
2019,NYC,Other Non Hispanic,F,10-19,0,0,0
2019,NYC,Other Non Hispanic,M,10-19,1,0,1
2019,NYC,Other Non Hispanic,F,20-24,0,0,2
2019,NYC,Other Non Hispanic,M,20-24,0,0,8
2019,NYC,Other Non Hispanic,F,25-34,0,2,11
2019,NYC,Other Non Hispanic,M,25-34,1,5,12
2019,NYC,Other Non Hispanic,F,35-44,0,1,5
2019,NYC,Other Non Hispanic,M,35-44,1,10,4
2019,NYC,Other Non Hispanic,F,45-54,0,3,3
2019,NYC,Other Non Hispanic,M,45-54,1,11,7
2019,NYC,Other Non Hispanic,F,55-64,0,1,6
2019,NYC,Other Non Hispanic,M,55-64,2,16,8
2019,NYC,Other Non Hispanic,F,65-74,0,7,5
2019,NYC,Other Non Hispanic,M,65-74,0,14,4
2019,NYC,Other Non Hispanic,F,75-84,0,5,4
2019,NYC,Other Non Hispanic,M,75-84,1,16,3
2019,NYC,Other Non Hispanic,F,85+,0,4,2
2019,NYC,Other Non Hispanic,M,85+,0,5,0
2019,NYC,Other Non Hispanic,F,<1,0,0,0
2019,NYC,Other Non Hispanic,M,<1,0,0,0
2019,NYC,Other Non Hispanic,F,Total,0,23,38
2019,NYC,Other Non Hispanic,M,Total,7,77,47
2019,NYC,Other Non Hispanic,F,Unknown,0,0,0
2019,NYC,White Non Hispanic,F,1-9,0,0,0
2019,NYC,White Non Hispanic,M,1-9,0,0,0
2019,NYC,White Non Hispanic,F,10-19,0,0,1
2019,NYC,White Non Hispanic,M,10-19,2,0,3
2019,NYC,White Non Hispanic,F,20-24,0,1,3
2019,NYC,White Non Hispanic,M,20-24,2,0,11
2019,NYC,White Non Hispanic,F,25-34,0,10,8
2019,NYC,White Non Hispanic,M,25-34,3,16,28
2019,NYC,White Non Hispanic,F,35-44,0,13,8
2019,NYC,White Non Hispanic,M,35-44,3,56,30
2019,NYC,White Non Hispanic,F,45-54,1,23,12
2019,NYC,White Non Hispanic,M,45-54,3,73,30
2019,NYC,White Non Hispanic,F,55-64,0,47,11
2019,NYC,White Non Hispanic,M,55-64,10,133,44
2019,NYC,White Non Hispanic,F,65-74,1,44,6
2019,NYC,White Non Hispanic,M,65-74,5,102,22
2019,NYC,White Non Hispanic,F,75-84,0,27,5
2019,NYC,White Non Hispanic,M,75-84,3,32,11
2019,NYC,White Non Hispanic,F,85+,0,7,1
2019,NYC,White Non Hispanic,M,85+,0,13,3
2019,NYC,White Non Hispanic,F,<1,0,0,0
2019,NYC,White Non Hispanic,M,<1,0,0,0
2019,NYC,White Non Hispanic,F,Total,2,172,55
2019,NYC,White Non Hispanic,M,Total,31,425,182
2019,NYC,White Non Hispanic,M,Unknown,0,0,0
2019,ROS,Black Non Hispanic,F,1-9,0,0,0
2019,ROS,Black Non Hispanic,M,1-9,0,0,0
2019,ROS,Black Non Hispanic,F,10-19,1,0,2
2019,ROS,Black Non Hispanic,M,10-19,11,0,2
2019,ROS,Black Non Hispanic,F,20-24,2,0,2
2019,ROS,Black Non Hispanic,M,20-24,19,2,8
2019,ROS,Black Non Hispanic,F,25-34,4,3,5
2019,ROS,Black Non Hispanic,M,25-34,45,18,11
2019,ROS,Black Non Hispanic,F,35-44,1,8,5
2019,ROS,Black Non Hispanic,M,35-44,17,25,6
2019,ROS,Black Non Hispanic,F,45-54,2,15,3
2019,ROS,Black Non Hispanic,M,45-54,3,37,4
2019,ROS,Black Non Hispanic,F,55-64,1,25,0
2019,ROS,Black Non Hispanic,M,55-64,3,63,4
2019,ROS,Black Non Hispanic,F,65-74,1,11,0
2019,ROS,Black Non Hispanic,M,65-74,5,46,2
2019,ROS,Black Non Hispanic,F,75-84,0,8,0
2019,ROS,Black Non Hispanic,M,75-84,1,14,1
2019,ROS,Black Non Hispanic,F,85+,0,0,0
2019,ROS,Black Non Hispanic,M,85+,0,4,0
2019,ROS,Black Non Hispanic,F,<1,0,0,0
2019,ROS,Black Non Hispanic,M,<1,0,0,0
2019,ROS,Black Non Hispanic,F,Total,12,70,17
2019,ROS,Black Non Hispanic,M,Total,104,209,38
2019,ROS,Hispanic,F,1-9,0,0,0
2019,ROS,Hispanic,M,1-9,0,0,0
2019,ROS,Hispanic,F,10-19,2,0,3
2019,ROS,Hispanic,M,10-19,3,0,5
2019,ROS,Hispanic,F,20-24,1,1,1
2019,ROS,Hispanic,M,20-24,5,4,10
2019,ROS,Hispanic,F,25-34,0,4,2
2019,ROS,Hispanic,M,25-34,7,13,10
2019,ROS,Hispanic,F,35-44,0,2,0
2019,ROS,Hispanic,M,35-44,6,40,15
2019,ROS,Hispanic,F,45-54,0,6,3
2019,ROS,Hispanic,M,45-54,5,49,10
2019,ROS,Hispanic,F,55-64,0,10,1
2019,ROS,Hispanic,M,55-64,1,44,4
2019,ROS,Hispanic,F,65-74,0,6,0
2019,ROS,Hispanic,M,65-74,1,15,0
2019,ROS,Hispanic,F,75-84,0,5,0
2019,ROS,Hispanic,M,75-84,0,10,0
2019,ROS,Hispanic,F,85+,0,1,0
2019,ROS,Hispanic,M,85+,1,5,1
2019,ROS,Hispanic,F,<1,0,0,0
2019,ROS,Hispanic,M,<1,0,0,0
2019,ROS,Hispanic,F,Total,3,35,10
2019,ROS,Hispanic,M,Total,29,181,55
2019,ROS,Hispanic,M,Unknown,0,1,0
2019,ROS,Not Stated,F,1-9,0,0,0
2019,ROS,Not Stated,F,10-19,1,0,0
2019,ROS,Not Stated,M,10-19,0,0,0
2019,ROS,Not Stated,M,20-24,0,1,2
2019,ROS,Not Stated,F,25-34,0,0,1
2019,ROS,Not Stated,M,25-34,1,0,0
2019,ROS,Not Stated,F,35-44,0,1,0
2019,ROS,Not Stated,M,35-44,1,1,3
2019,ROS,Not Stated,F,45-54,0,3,0
2019,ROS,Not Stated,M,45-54,0,3,1
2019,ROS,Not Stated,F,55-64,0,0,1
2019,ROS,Not Stated,M,55-64,0,4,2
2019,ROS,Not Stated,F,65-74,0,5,0
2019,ROS,Not Stated,M,65-74,0,3,0
2019,ROS,Not Stated,F,75-84,0,1,0
2019,ROS,Not Stated,M,75-84,0,1,0
2019,ROS,Not Stated,F,85+,0,0,0
2019,ROS,Not Stated,M,85+,0,0,0
2019,ROS,Not Stated,F,<1,0,0,0
2019,ROS,Not Stated,M,<1,0,0,0
2019,ROS,Not Stated,F,Total,1,10,2
2019,ROS,Not Stated,M,Total,3,13,9
2019,ROS,Not Stated,M,Unknown,1,0,1
2019,ROS,Other Non Hispanic,F,1-9,0,0,0
2019,ROS,Other Non Hispanic,M,1-9,0,0,0
2019,ROS,Other Non Hispanic,F,10-19,0,0,2
2019,ROS,Other Non Hispanic,M,10-19,2,0,3
2019,ROS,Other Non Hispanic,F,20-24,0,1,0
2019,ROS,Other Non Hispanic,M,20-24,1,0,4
2019,ROS,Other Non Hispanic,F,25-34,0,1,0
2019,ROS,Other Non Hispanic,M,25-34,2,3,5
2019,ROS,Other Non Hispanic,F,35-44,0,1,2
2019,ROS,Other Non Hispanic,M,35-44,0,7,3
2019,ROS,Other Non Hispanic,F,45-54,1,7,3
2019,ROS,Other Non Hispanic,M,45-54,1,11,3
2019,ROS,Other Non Hispanic,F,55-64,0,5,0
2019,ROS,Other Non Hispanic,M,55-64,1,14,4
2019,ROS,Other Non Hispanic,F,65-74,0,3,1
2019,ROS,Other Non Hispanic,M,65-74,0,8,0
2019,ROS,Other Non Hispanic,F,75-84,0,1,0
2019,ROS,Other Non Hispanic,M,75-84,0,5,0
2019,ROS,Other Non Hispanic,F,85+,0,1,0
2019,ROS,Other Non Hispanic,M,85+,0,2,1
2019,ROS,Other Non Hispanic,F,<1,0,0,0
2019,ROS,Other Non Hispanic,M,<1,0,0,0
2019,ROS,Other Non Hispanic,F,Total,1,20,8
2019,ROS,Other Non Hispanic,M,Total,7,50,23
2019,ROS,White Non Hispanic,F,1-9,1,0,0
2019,ROS,White Non Hispanic,M,1-9,0,0,0
2019,ROS,White Non Hispanic,F,10-19,0,0,11
2019,ROS,White Non Hispanic,M,10-19,13,1,38
2019,ROS,White Non Hispanic,F,20-24,4,3,12
2019,ROS,White Non Hispanic,M,20-24,21,15,64
2019,ROS,White Non Hispanic,F,25-34,14,28,23
2019,ROS,White Non Hispanic,M,25-34,32,72,105
2019,ROS,White Non Hispanic,F,35-44,3,52,30
2019,ROS,White Non Hispanic,M,35-44,42,123,117
2019,ROS,White Non Hispanic,F,45-54,10,129,43
2019,ROS,White Non Hispanic,M,45-54,62,280,139
2019,ROS,White Non Hispanic,F,55-64,7,213,42
2019,ROS,White Non Hispanic,M,55-64,80,548,172
2019,ROS,White Non Hispanic,F,65-74,4,214,24
2019,ROS,White Non Hispanic,M,65-74,50,462,87
2019,ROS,White Non Hispanic,F,75-84,1,123,9
2019,ROS,White Non Hispanic,M,75-84,40,192,50
2019,ROS,White Non Hispanic,F,85+,3,60,4
2019,ROS,White Non Hispanic,M,85+,23,56,32
2019,ROS,White Non Hispanic,F,<1,0,0,0
2019,ROS,White Non Hispanic,M,<1,0,0,0
2019,ROS,White Non Hispanic,F,Total,47,822,198
2019,ROS,White Non Hispanic,M,Total,363,1750,805
2019,ROS,White Non Hispanic,M,Unknown,0,1,1
2020,NYC,Black Non Hispanic,F,1-9,0,0,0
2020,NYC,Black Non Hispanic,M,1-9,1,0,0
2020,NYC,Black Non Hispanic,F,10-19,0,0,1
2020,NYC,Black Non Hispanic,M,10-19,19,0,4
2020,NYC,Black Non Hispanic,F,20-24,0,0,2
2020,NYC,Black Non Hispanic,M,20-24,48,3,10
2020,NYC,Black Non Hispanic,F,25-34,3,13,6
2020,NYC,Black Non Hispanic,M,25-34,82,20,20
2020,NYC,Black Non Hispanic,F,35-44,2,21,1
2020,NYC,Black Non Hispanic,M,35-44,40,44,9
2020,NYC,Black Non Hispanic,F,45-54,4,30,4
2020,NYC,Black Non Hispanic,M,45-54,14,93,9
2020,NYC,Black Non Hispanic,F,55-64,2,51,3
2020,NYC,Black Non Hispanic,M,55-64,6,185,11
2020,NYC,Black Non Hispanic,F,65-74,0,43,0
2020,NYC,Black Non Hispanic,M,65-74,2,103,4
2020,NYC,Black Non Hispanic,F,75-84,0,15,0
2020,NYC,Black Non Hispanic,M,75-84,0,25,2
2020,NYC,Black Non Hispanic,F,85+,0,1,0
2020,NYC,Black Non Hispanic,M,85+,1,4,0
2020,NYC,Black Non Hispanic,F,<1,0,0,0
2020,NYC,Black Non Hispanic,M,<1,0,0,0
2020,NYC,Black Non Hispanic,F,Total,11,174,17
2020,NYC,Black Non Hispanic,M,Total,213,477,69
2020,NYC,Hispanic,F,1-9,0,0,0
2020,NYC,Hispanic,M,1-9,0,0,0
2020,NYC,Hispanic,F,10-19,1,0,1
2020,NYC,Hispanic,M,10-19,6,0,3
2020,NYC,Hispanic,F,20-24,0,1,1
2020,NYC,Hispanic,M,20-24,11,7,7
2020,NYC,Hispanic,F,25-34,2,9,5
2020,NYC,Hispanic,M,25-34,23,70,21
2020,NYC,Hispanic,F,35-44,1,24,1
2020,NYC,Hispanic,M,35-44,9,153,25
2020,NYC,Hispanic,F,45-54,2,28,5
2020,NYC,Hispanic,M,45-54,4,141,14
2020,NYC,Hispanic,F,55-64,0,37,2
2020,NYC,Hispanic,M,55-64,3,167,11
2020,NYC,Hispanic,F,65-74,0,49,1
2020,NYC,Hispanic,M,65-74,2,100,10
2020,NYC,Hispanic,F,75-84,0,26,2
2020,NYC,Hispanic,M,75-84,0,35,6
2020,NYC,Hispanic,F,85+,0,15,1
2020,NYC,Hispanic,M,85+,0,12,0
2020,NYC,Hispanic,F,<1,0,0,0
2020,NYC,Hispanic,M,<1,0,0,0
2020,NYC,Hispanic,F,Total,6,189,19
2020,NYC,Hispanic,M,Total,58,685,97
2020,NYC,Hispanic,M,Unknown,0,0,0
2020,NYC,Not Stated,F,1-9,0,0,0
2020,NYC,Not Stated,M,1-9,0,0,0
2020,NYC,Not Stated,F,10-19,0,0,1
2020,NYC,Not Stated,M,10-19,1,0,0
2020,NYC,Not Stated,F,20-24,0,1,0
2020,NYC,Not Stated,M,20-24,1,2,0
2020,NYC,Not Stated,F,25-34,0,1,3
2020,NYC,Not Stated,M,25-34,1,5,3
2020,NYC,Not Stated,F,35-44,0,4,1
2020,NYC,Not Stated,M,35-44,0,11,3
2020,NYC,Not Stated,F,45-54,0,4,0
2020,NYC,Not Stated,M,45-54,1,14,0
2020,NYC,Not Stated,F,55-64,0,6,0
2020,NYC,Not Stated,M,55-64,0,18,4
2020,NYC,Not Stated,F,65-74,0,5,0
2020,NYC,Not Stated,M,65-74,0,20,1
2020,NYC,Not Stated,F,75-84,0,1,1
2020,NYC,Not Stated,M,75-84,0,4,0
2020,NYC,Not Stated,F,85+,0,0,0
2020,NYC,Not Stated,M,85+,0,1,0
2020,NYC,Not Stated,F,<1,0,0,0
2020,NYC,Not Stated,M,<1,0,0,0
2020,NYC,Not Stated,F,Total,0,22,6
2020,NYC,Not Stated,M,Total,4,75,12
2020,NYC,Not Stated,F,Unknown,0,0,0
2020,NYC,Not Stated,M,Unknown,0,0,1
2020,NYC,Other Non Hispanic,F,1-9,0,0,0
2020,NYC,Other Non Hispanic,M,1-9,0,0,0
2020,NYC,Other Non Hispanic,F,10-19,0,0,1
2020,NYC,Other Non Hispanic,M,10-19,0,1,4
2020,NYC,Other Non Hispanic,F,20-24,0,0,0
2020,NYC,Other Non Hispanic,M,20-24,1,0,3
2020,NYC,Other Non Hispanic,F,25-34,0,2,7
2020,NYC,Other Non Hispanic,M,25-34,3,5,5
2020,NYC,Other Non Hispanic,F,35-44,0,3,1
2020,NYC,Other Non Hispanic,M,35-44,0,14,7
2020,NYC,Other Non Hispanic,F,45-54,0,1,0
2020,NYC,Other Non Hispanic,M,45-54,0,22,10
2020,NYC,Other Non Hispanic,F,55-64,0,5,5
2020,NYC,Other Non Hispanic,M,55-64,0,24,10
2020,NYC,Other Non Hispanic,F,65-74,0,6,6
2020,NYC,Other Non Hispanic,M,65-74,0,15,10
2020,NYC,Other Non Hispanic,F,75-84,0,5,0
2020,NYC,Other Non Hispanic,M,75-84,0,11,4
2020,NYC,Other Non Hispanic,F,85+,0,5,2
2020,NYC,Other Non Hispanic,M,85+,0,5,2
2020,NYC,Other Non Hispanic,F,<1,0,0,0
2020,NYC,Other Non Hispanic,M,<1,0,0,0
2020,NYC,Other Non Hispanic,F,Total,0,27,22
2020,NYC,Other Non Hispanic,M,Total,4,97,55
2020,NYC,White Non Hispanic,F,1-9,0,0,0
2020,NYC,White Non Hispanic,M,1-9,0,0,0
2020,NYC,White Non Hispanic,F,10-19,0,0,3
2020,NYC,White Non Hispanic,M,10-19,1,0,3
2020,NYC,White Non Hispanic,F,20-24,0,1,5
2020,NYC,White Non Hispanic,M,20-24,7,3,4
2020,NYC,White Non Hispanic,F,25-34,1,7,7
2020,NYC,White Non Hispanic,M,25-34,7,28,18
2020,NYC,White Non Hispanic,F,35-44,1,22,10
2020,NYC,White Non Hispanic,M,35-44,4,57,32
2020,NYC,White Non Hispanic,F,45-54,0,22,9
2020,NYC,White Non Hispanic,M,45-54,5,90,24
2020,NYC,White Non Hispanic,F,55-64,0,55,7
2020,NYC,White Non Hispanic,M,55-64,9,128,37
2020,NYC,White Non Hispanic,F,65-74,0,44,11
2020,NYC,White Non Hispanic,M,65-74,5,98,17
2020,NYC,White Non Hispanic,F,75-84,0,25,7
2020,NYC,White Non Hispanic,M,75-84,6,42,12
2020,NYC,White Non Hispanic,F,85+,0,17,3
2020,NYC,White Non Hispanic,M,85+,4,15,8
2020,NYC,White Non Hispanic,F,<1,0,0,0
2020,NYC,White Non Hispanic,M,<1,0,0,0
2020,NYC,White Non Hispanic,F,Total,2,193,62
2020,NYC,White Non Hispanic,M,Total,48,461,155
2020,NYC,White Non Hispanic,M,Unknown,0,0,0
2020,ROS,Black Non Hispanic,F,1-9,0,0,0
2020,ROS,Black Non Hispanic,M,1-9,0,0,0
2020,ROS,Black Non Hispanic,F,10-19,4,0,1
2020,ROS,Black Non Hispanic,M,10-19,24,0,2
2020,ROS,Black Non Hispanic,F,20-24,5,1,2
2020,ROS,Black Non Hispanic,M,20-24,36,1,6
2020,ROS,Black Non Hispanic,F,25-34,9,12,0
2020,ROS,Black Non Hispanic,M,25-34,61,14,13
2020,ROS,Black Non Hispanic,F,35-44,4,10,1
2020,ROS,Black Non Hispanic,M,35-44,31,32,8
2020,ROS,Black Non Hispanic,F,45-54,0,21,1
2020,ROS,Black Non Hispanic,M,45-54,13,56,7
2020,ROS,Black Non Hispanic,F,55-64,1,43,1
2020,ROS,Black Non Hispanic,M,55-64,7,88,6
2020,ROS,Black Non Hispanic,F,65-74,0,15,0
2020,ROS,Black Non Hispanic,M,65-74,2,47,3
2020,ROS,Black Non Hispanic,F,75-84,0,4,0
2020,ROS,Black Non Hispanic,M,75-84,0,12,0
2020,ROS,Black Non Hispanic,F,85+,0,6,0
2020,ROS,Black Non Hispanic,M,85+,0,1,0
2020,ROS,Black Non Hispanic,F,<1,0,0,0
2020,ROS,Black Non Hispanic,M,<1,0,0,0
2020,ROS,Black Non Hispanic,F,Total,23,112,6
2020,ROS,Black Non Hispanic,M,Total,174,251,45
2020,ROS,Hispanic,F,1-9,0,0,0
2020,ROS,Hispanic,M,1-9,1,0,0
2020,ROS,Hispanic,F,10-19,0,0,1
2020,ROS,Hispanic,M,10-19,8,1,2
2020,ROS,Hispanic,F,20-24,0,2,4
2020,ROS,Hispanic,M,20-24,10,5,4
2020,ROS,Hispanic,F,25-34,0,2,2
2020,ROS,Hispanic,M,25-34,15,37,14
2020,ROS,Hispanic,F,35-44,0,9,3
2020,ROS,Hispanic,M,35-44,6,55,7
2020,ROS,Hispanic,F,45-54,0,12,0
2020,ROS,Hispanic,M,45-54,6,72,10
2020,ROS,Hispanic,F,55-64,0,20,2
2020,ROS,Hispanic,M,55-64,5,54,8
2020,ROS,Hispanic,F,65-74,0,15,0
2020,ROS,Hispanic,M,65-74,0,37,3
2020,ROS,Hispanic,F,75-84,0,8,0
2020,ROS,Hispanic,M,75-84,1,26,1
2020,ROS,Hispanic,F,85+,0,3,0
2020,ROS,Hispanic,M,85+,0,6,0
2020,ROS,Hispanic,F,<1,0,0,0
2020,ROS,Hispanic,M,<1,0,0,0
2020,ROS,Hispanic,F,Total,0,71,12
2020,ROS,Hispanic,M,Total,52,293,49
2020,ROS,Not Stated,F,1-9,0,0,0
2020,ROS,Not Stated,M,1-9,0,0,0
2020,ROS,Not Stated,F,10-19,0,0,0
2020,ROS,Not Stated,M,10-19,0,0,0
2020,ROS,Not Stated,F,20-24,0,0,0
2020,ROS,Not Stated,M,20-24,0,1,2
2020,ROS,Not Stated,F,25-34,0,0,0
2020,ROS,Not Stated,M,25-34,0,2,4
2020,ROS,Not Stated,F,35-44,0,1,1
2020,ROS,Not Stated,M,35-44,0,4,0
2020,ROS,Not Stated,F,45-54,0,0,0
2020,ROS,Not Stated,M,45-54,0,8,0
2020,ROS,Not Stated,F,55-64,0,2,0
2020,ROS,Not Stated,M,55-64,0,11,1
2020,ROS,Not Stated,F,65-74,0,3,0
2020,ROS,Not Stated,M,65-74,0,2,1
2020,ROS,Not Stated,F,75-84,0,1,0
2020,ROS,Not Stated,M,75-84,0,1,0
2020,ROS,Not Stated,F,85+,0,1,0
2020,ROS,Not Stated,M,85+,0,1,0
2020,ROS,Not Stated,F,<1,0,0,0
2020,ROS,Not Stated,M,<1,0,0,0
2020,ROS,Not Stated,F,Total,0,8,1
2020,ROS,Not Stated,M,Total,0,30,8
2020,ROS,Other Non Hispanic,F,1-9,0,0,0
2020,ROS,Other Non Hispanic,M,1-9,0,0,0
2020,ROS,Other Non Hispanic,F,10-19,0,0,2
2020,ROS,Other Non Hispanic,M,10-19,3,0,2
2020,ROS,Other Non Hispanic,F,20-24,0,1,0
2020,ROS,Other Non Hispanic,M,20-24,0,2,4
2020,ROS,Other Non Hispanic,F,25-34,0,2,2
2020,ROS,Other Non Hispanic,M,25-34,0,5,6
2020,ROS,Other Non Hispanic,F,35-44,1,0,2
2020,ROS,Other Non Hispanic,M,35-44,2,8,3
2020,ROS,Other Non Hispanic,F,45-54,0,7,1
2020,ROS,Other Non Hispanic,M,45-54,1,13,3
2020,ROS,Other Non Hispanic,F,55-64,0,7,0
2020,ROS,Other Non Hispanic,M,55-64,0,10,3
2020,ROS,Other Non Hispanic,F,65-74,0,3,0
2020,ROS,Other Non Hispanic,M,65-74,1,6,2
2020,ROS,Other Non Hispanic,F,75-84,0,3,0
2020,ROS,Other Non Hispanic,M,75-84,0,9,1
2020,ROS,Other Non Hispanic,F,85+,0,0,0
2020,ROS,Other Non Hispanic,M,85+,0,3,0
2020,ROS,Other Non Hispanic,F,<1,0,0,0
2020,ROS,Other Non Hispanic,M,<1,0,0,0
2020,ROS,Other Non Hispanic,F,Total,1,23,7
2020,ROS,Other Non Hispanic,M,Total,7,56,24
2020,ROS,White Non Hispanic,F,1-9,0,0,0
2020,ROS,White Non Hispanic,M,1-9,0,0,0
2020,ROS,White Non Hispanic,F,10-19,0,2,8
2020,ROS,White Non Hispanic,M,10-19,12,1,25
